Filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55
01-MFCC.csv,-9.676142454574899,-0.43591058846120073,3.9252379553220993,1.7833645076023779,2.191775983813176,-1.3337063168581522,-0.042019366567827295,0.40125080779538874,-1.7273974389876752,-0.40555531045452137,-0.6903964136743697,0.12039092908576966,0.9295715604793172,-0.023074920116088877,0.10031379842486984,0.6595417297065561,2.4511775881331577,0.5067169687737892,-1.1344184962250836,0.8146346250825096,1.2294158534329007,-1.0231228071727612,-0.3243954497822753,-1.5191600215476626,-1.5311400134518796,0.12274563473149051,0.5765863305674167,0.7921651304699463,0.269723852131432,-0.15871857359646335,0.5684275106452618,0.2694808063641037,0.6567687738087109,0.37671942230511063,0.41369002707349195,-0.6594777044919148,-2.749366888526276,0.006152397010906196,-0.06525022561313969,0.9731612710526001,-0.4637292545870372,0.257599172261534,-0.07050975692966259,-1.1117768279155873,0.10935415626154123,0.7598897479577956,0.19504186793329786,0.004351482287039442,0.3116999367688551,-0.5487004945069153,0.6035421816291614,1.3244591598083821,-0.4943620842576873,-0.6283556239969181,-0.7295060059462779
02-MFCC.csv,-9.259325607040562,-2.2323095798697206,5.7494505682175285,1.8539537062323128,-3.543106253987369,-0.04034196315391281,-0.062186289304011266,0.7204496922643776,0.2569396802806297,-0.6917758882105876,-1.3578270145352933,0.24764248745887296,0.6943978083505871,0.06727336398644532,-0.8085708652010677,0.40759968710527694,-1.4298417021944259,-1.4387218845709018,-0.24690354596533184,-0.16013005278883644,-2.7526630896629305,0.34971955395176474,-1.0052624322607475,1.4483942668005965,1.5403420416804778,2.0685338982391848,2.1192282113021874,-1.4027845733881719,-1.4043209123655034,1.706829886253405,2.4719333462085427,-1.8935493206111085,-1.121075662730503,0.4566365749120552,0.5373444897703568,-0.7242060255526312,0.5566599518427835,0.46570636845779,-1.1256902991833218,1.278006080555953,-1.295904453552296,-0.8973236310629225,0.06752634122824758,1.134997046476832,0.13772093571042426,0.24099030315128409,0.035231279612987144,-0.22532581273061,-0.5179180981066103,0.26836872116740973,0.810895378989581,0.5900541350783199,0.776651945834096,-0.5700141346518944,-0.6630431617296326
03-MFCC.csv,11.124166029831278,-7.952689208181018,-3.517243495708937,-0.49671747271281547,0.4750073730729868,-0.5716346876869411,-1.00635026572292,-2.1856788010400274,-0.0565558511389204,-1.4655374646607242,-0.36961744368270866,1.1719191931628181,-0.324213341427296,-0.37821266982264257,-1.414997960247466,0.8961185880572906,0.029171759793874645,0.09442817468397259,-1.9418809553882397,0.4039922550698829,0.886711789560058,0.6672713950138408,-1.2318657087554181,-0.9740207136148161,-0.1885407682398029,1.137138122022831,-0.15171351978982756,0.5846459986485114,-0.3921707079728251,-0.5140741071936387,0.592494038123416,-0.6404620435880695,1.410609158554498,-0.5569406333586252,-0.5515840653417213,-2.231657029230038,1.010367819939298,0.11582760868776411,-0.10818231796958468,0.5960803228613735,-0.21826121239449695,0.7142591778981926,-0.7527351109226806,-1.3322719875345632,-0.38020309054532964,0.5685423770285395,-0.53654292242374,0.9259725168841527,-0.6274198950869034,-1.2890102768435907,-1.276830125596182,-0.7226547868483051,-0.9432792272900077,0.46760911872073335,-0.389981006048911
04-MFCC.csv,5.7780382557293075,-1.7684624157981088,2.232215638176727,0.44965688179064495,-0.3439404440284316,-2.2869479637143013,3.1754230759221285,2.879317508477291,1.39457163424097,1.490546269645799,1.5112416784238976,-0.7882960055262356,0.9532591777135814,-1.7306374009346386,1.324725220451847,3.4493322612412642,0.8104780769718606,0.9431925418854855,-0.6956297978365008,-0.21271733760782618,0.7464747333130248,-2.0924277333091394,-1.1400601755046775,-1.303743789247512,-0.11108819027498167,0.13686921750316972,2.3642380749760052,2.609094423607171,1.1362188126999226,1.435205313157652,1.377783698817397,0.07949984024579948,0.7620632361143137,0.6366260775882179,0.49739196822675164,1.8223581401473223,0.8619970625107155,0.20112691064798446,-0.9281428866367036,0.16809578311072892,1.0873532340705137,-0.10956002009065567,0.37895373098622864,0.6016347325627933,-0.4769804927432926,-0.4170303920422407,-0.1287716291958136,0.5881977151575326,-1.4623069585277648,-0.3996249033385215,0.7395502259366321,-0.5854300176288625,0.5649537137927308,-0.4037293268495328,-0.3072163037324543
05-MFCC.csv,-9.954039170850026,-0.24220012292140897,-3.2433325625371503,-0.7282905295630869,2.0426833099096853,2.3736759180272733,-0.823153058246013,0.6750118454127436,1.1737754513012988,-0.8711148781322567,-0.8800184381401681,0.2585278003255663,-0.4627213172555569,3.0726285997398293,2.7537336797842267,-1.44113536281413,-0.2997286236942893,1.7823154826213543,-1.9224073545231053,-3.0111801444894333,-1.847602080452843,-1.5129586717301724,-0.42911798476573304,0.4558187605792358,-0.12592145084861384,-0.5513716934511138,0.2735335826733177,-0.5129478355122891,1.3440844548913098,-0.5931678445704142,1.3108816167709922,-2.4253046242511576,-0.44007898845025484,-0.511350990350911,-0.189260818978032,2.1636227513871233,-0.4769251315040599,-0.25171384799857166,0.5351836468453772,-0.6684683241393646,-0.2362689455199518,1.1670097695209773,0.06385443978758083,-1.532574742633376,-0.6607737611039818,-0.8093998620419517,-0.5826249715635812,-0.20139694617660692,-1.2635163964242286,-0.0180813209323195,-1.495279288362084,-0.24843995024293214,-0.2935996782707941,-1.0170744696324856,0.4180568454086641
06-MFCC.csv,6.615314480973758,0.31367535797273205,2.239253435770656,2.571403522922907,-0.7731943243481127,1.3982863255508795,0.38126165804545203,-0.3334657896653851,1.393772069846552,-0.10421116878757335,-0.8278743599626606,-3.0679948135284563,-0.5111542584586097,-0.12460512930110254,1.5806781923869422,1.1216931601380427,-4.170901152400231,-1.9507759483227245,2.651612098225422,0.24559890095930093,1.7985891678968193,0.1665904976236554,-3.77776988587,0.6249180754103665,-0.3348690115171805,0.5981935016299043,-1.3714030897872547,-1.968554754796392,-0.3057655570250436,-0.6482859026656951,-0.9467656250352477,-0.46430756481624036,0.4976408398235547,1.2384398290438394,-0.9076898566238248,1.3736446928999788,-0.14429862898842702,-0.30601560165621217,-0.5872384179419916,-0.2070619097269718,0.32344799488435216,0.6202878421872243,-0.9471465397053338,-1.1229188642661143,0.9124545931959117,-0.32861481605737947,0.6437903484852043,0.5866995331136656,0.49291708940826967,0.8052616244432351,0.2604571321644143,0.25746869533469574,-0.11678887823278103,-0.7108665460806392,0.8027909972634047
07-MFCC.csv,-2.2848933981865445,2.2949767573769133,0.3285916448130205,-0.26382274037703757,1.552817040513998,-0.35342187901599914,-1.9633450211497574,1.4686360365013849,-0.6788883975365771,-1.1885522248976104,1.3815116956073445,-1.5468546437718935,-2.9337944476986584,0.8697285426274763,-1.6140661685087347,0.4322708864491402,0.6475336991030969,-0.3138084494323543,-0.2003191797144454,0.8238142451775149,-1.8014464699528578,-0.28566908407772124,1.1451139037532403,0.8173555126850895,-2.1922047329903074,1.2511319957604143,0.3328146616077425,0.7138186880060894,0.03801478268454021,-0.44292105827584866,0.6014272369799288,0.844646659836508,-1.1616504137757933,-0.44584318197965217,-0.9077607105888492,0.2545223533976374,-0.6585932301387065,-1.920318304466665,-0.040753493245950755,0.007158271137839441,0.30287194031839765,-0.9832471761662882,-0.20360048576624873,0.7357467372581891,1.1755156308046415,-0.6348084841937259,-0.4600894310829904,-0.43198444628951843,-0.5128269419294671,-0.02829304190648403,0.007620906904536546,-0.6247485840035815,-0.36140607311331624,0.955798894052923,1.0922352409620688
08-MFCC.csv,5.456819210296807,-5.8371776697839435,2.075163912224176,0.40852383836844147,1.9506983563463822,-1.783840734517855,-2.204336044896246,-1.067219715056441,-1.9744117953768672,-1.8244110637981434,-1.501281023182548,1.5372693520715643,-0.9157277495252925,-0.7585471942755986,0.8421869549606094,-0.5494102190140747,-0.5436322939130185,0.43297042520472584,-1.7600761174923276,-0.9701590576499685,0.030323597895396473,-0.008726454380747834,1.1989745359582191,-0.5761741914838682,1.4253573815784353,0.4236369983269337,-1.9160831318527995,-0.8838167528087796,-0.9170375504874873,-1.1184922160156214,-1.078748425647341,-0.23956687945892832,-0.06012220067077972,-1.085973728607803,0.1067903595376134,1.1880712554327688,-0.42646169103444764,0.7265924460113731,0.19771757604467233,-0.08704982584069257,0.8606982324885945,-0.6072460158999454,-0.028288301444675215,1.3099097989442736,1.0445575461367094,1.1943608560125585,1.8624967564202604,-0.3226411241523622,-0.8051037640886329,-1.3692961687448242,-0.6006611445994945,-1.2456115333545608,0.06465405198558331,0.3528391293577728,0.35111206714018445
09-MFCC.csv,-15.89867205828093,1.005787308979305,-0.5840644258022594,-3.1661527235730182,0.28582601957567183,0.6753895800333679,0.32028828160426953,-2.233980345309516,-0.14809672830938644,-1.3451490080793957,1.6309648062015374,2.0870334410415317,-1.5837187029531967,-2.9519539547686864,0.0844100488914926,0.9841457126996012,0.19660716634953185,-0.8854138022025355,1.6855946077345063,0.3774593695272829,1.003327369815538,-1.0959370815151728,-1.352451684223062,-0.41697942492618545,0.1787149168045984,1.157121497627874,0.043713078520487524,-0.4984784022739667,-0.4910921612322076,0.5889176888572016,0.5595879790619225,0.8460839229843777,1.6736708938821299,0.18341735233147582,-0.31620772550558274,1.5184177664338216,-0.056235910633560274,1.09630618703538,0.2576961261954902,0.2819022246636182,-0.8538950785973948,-1.791523448797698,1.9015776326220797,0.3016295198064391,0.7944330207983042,0.18335195648277583,0.1527879644264773,-0.5288439183650963,1.0101822839063315,1.9506429862973182,-0.7635611748452603,-0.8347792765813422,-0.05320522693299623,1.3072554150429843,-0.16832666459631396
10-MFCC.csv,5.0490413085965296,3.414135210736384,0.4666462734701735,1.0538650173040154,-0.8085428924800926,2.6598289939822246,-2.671725092669452,2.42054128315114,0.9982355995164178,-2.389337346546671,-2.888512428426564,-1.1173973789443012,3.8625211442108407,-0.04693931394103241,3.9429981214954353,-3.7132209973746866,0.23357681647054282,-1.3929692622302585,4.765126832458358,-0.6672611977567058,2.552960635991537,-0.3866933708988984,1.6963326793223565,0.7066699947816778,-3.4864766280835324,2.3241722229272304,-1.1859748503833232,2.4641832783139095,-1.0700852465255892,0.2463089461734651,0.7049684586181291,0.35851743896715527,1.108206482404721,-0.4767309825076719,-1.0719351056513249,-1.9049810824281284,0.6469817436455356,0.02034940402321477,-0.29685510101397156,-1.2028221009512763,0.7072466570839812,0.2628209790012364,0.6853802321380927,-0.3246762891380744,1.142009278400166,-1.3977526679731151,0.5469092321483103,0.10656112935229448,0.16069326429499628,-0.3998739044447576,-0.2810034428586934,0.3631439697259142,-0.00818580223633869,-0.4042853974119297,-0.12155731212095255
